fips,2017,2018,2019,2020,2021,2022,2023,2024
05133,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05135,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05137,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05139,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05141,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05143,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05145,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05147,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
05149,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06007,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06009,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06011,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06013,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06015,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06017,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06019,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06021,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06023,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06025,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06027,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06029,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06031,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06033,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06035,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06037,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06039,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06041,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06043,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06045,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06047,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06049,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06051,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06053,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06055,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06057,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06059,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06061,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06063,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06065,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06067,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06069,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06071,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06073,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06075,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06077,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06079,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06081,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06083,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06085,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06087,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06089,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06091,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06093,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06095,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06097,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06099,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06101,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06103,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06105,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06107,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06109,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06111,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06113,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
06115,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08007,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08009,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08011,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08013,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08014,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08015,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08017,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08019,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08021,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08023,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08025,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08027,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08029,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08031,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08033,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08035,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08037,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08039,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08041,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08043,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08045,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08047,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08049,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08051,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08053,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08055,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08057,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08059,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08061,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08063,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08065,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08067,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08069,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08071,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08073,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08075,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08077,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08079,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08081,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08083,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08085,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08087,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08089,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08091,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08093,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08095,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08097,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08099,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08101,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08103,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08105,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08107,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08109,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08111,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08113,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08115,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08117,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08119,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08121,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08123,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
08125,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09007,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09009,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09011,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09013,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
09015,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
10001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
10003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
10005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
11001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12007,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12009,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12011,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12013,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12015,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12017,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12019,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12021,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12023,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12027,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12029,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12031,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12033,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12035,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12037,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12039,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12041,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12043,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12045,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12047,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12049,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12051,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12053,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12055,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12057,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12059,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12061,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12063,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12065,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12067,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12069,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12071,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12073,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12075,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12077,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12079,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12081,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12083,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12085,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12086,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12087,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12089,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12091,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12093,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12095,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12097,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12099,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12101,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12103,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12105,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12107,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12109,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12111,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12113,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12115,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12117,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12119,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12121,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12123,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12125,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12127,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12129,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12131,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
12133,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13001,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13003,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13005,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13007,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13009,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13011,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13013,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13015,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13017,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13019,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13021,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13023,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13025,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13027,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13029,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13031,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13033,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13035,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13037,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13039,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13043,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13045,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13047,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13049,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13051,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
13053,711.893,591.297,517.573,469.054,503.217,1050,1108.75,1076.14
